"_airbyte_ab_id",_airbyte_emitted_at,_airbyte_data
9b2e7a87-7f55-424a-a776-382e6791f6c8,1681370611365,"{""userid"":""1"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-08-21"",""n_by_id"":707,""yob"":1979,""gender"":""male"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-08-20"",""age_years"":44,""age_cat"":""41-50"",""days_since_enroll"":600.0,""?column?"":1.1783333333333332}"
3dedc2fa-4495-4e27-b9f4-08bf8f5f57ef,1681370611365,"{""userid"":""10"",""last_use_date"":""2023-04-07"",""first_use_date"":""2021-08-25"",""n_by_id"":510,""yob"":1976,""gender"":""male"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-08-20"",""age_years"":47,""age_cat"":""41-50"",""days_since_enroll"":600.0,""?column?"":0.85}"
c6a3d7f6-bb95-4889-8f1a-0c735d8981b8,1681370611365,"{""userid"":""100"",""last_use_date"":""2023-03-17"",""first_use_date"":""2021-10-14"",""n_by_id"":133,""yob"":1984,""gender"":""male"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-08-20"",""age_years"":39,""age_cat"":""31-40"",""days_since_enroll"":600.0,""?column?"":0.22166666666666668}"
7737aae7-e2ba-4251-a0e7-a5ace52a253c,1681370611365,"{""userid"":""1000"",""last_use_date"":""2022-07-10"",""first_use_date"":""2021-09-13"",""n_by_id"":3,""yob"":null,""gender"":null,""_submitted_by"":null,""facility"":null,""date_enrollment"":null,""age_years"":null,""age_cat"":null,""days_since_enroll"":null,""?column?"":null}"
1da55b24-b83b-44df-85ce-5cbe6b96c8f5,1681370611365,"{""userid"":""1001"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":673,""yob"":1970,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":53,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":1.1543739279588336}"
178e8041-2f45-418d-9bbe-c09de0de94ec,1681370611365,"{""userid"":""1002"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":1034,""yob"":1975,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":48,""age_cat"":""41-50"",""days_since_enroll"":583.0,""?column?"":1.7735849056603774}"
59542aad-076a-476f-b048-03b761011358,1681370611365,"{""userid"":""1003"",""last_use_date"":""2023-03-21"",""first_use_date"":""2021-09-07"",""n_by_id"":93,""yob"":2000,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":23,""age_cat"":""21-30"",""days_since_enroll"":583.0,""?column?"":0.1595197255574614}"
71534441-a22c-4fd8-8b53-1afb3e721b90,1681370611365,"{""userid"":""1004"",""last_use_date"":""2022-05-26"",""first_use_date"":""2021-09-07"",""n_by_id"":30,""yob"":1972,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":51,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":0.051457975986277875}"
a1307fa3-f872-4ddb-877e-0232da71b628,1681370611365,"{""userid"":""1005"",""last_use_date"":""2023-03-08"",""first_use_date"":""2021-09-11"",""n_by_id"":89,""yob"":1972,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":51,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":0.15265866209262435}"
04f45f72-64cf-454a-acea-42336a4b1edc,1681370611365,"{""userid"":""1006"",""last_use_date"":""2023-03-18"",""first_use_date"":""2021-09-10"",""n_by_id"":97,""yob"":1965,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":58,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":0.16638078902229847}"
f926a18b-899b-4386-b1c4-715e73bd3f16,1681370611365,"{""userid"":""1007"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":550,""yob"":1995,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":28,""age_cat"":""21-30"",""days_since_enroll"":583.0,""?column?"":0.9433962264150944}"
95155cde-c734-497d-882b-5b57cafaa3c1,1681370611365,"{""userid"":""1008"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":516,""yob"":1972,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":51,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":0.8850771869639794}"
f38d1de6-cc6c-4e65-afd5-abc4ebcd6027,1681370611365,"{""userid"":""1009"",""last_use_date"":""2023-04-11"",""first_use_date"":""2021-09-07"",""n_by_id"":397,""yob"":1990,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":33,""age_cat"":""31-40"",""days_since_enroll"":583.0,""?column?"":0.6809605488850772}"
e5e9b4fb-3a85-4892-a24f-e5e5e63104e8,1681370611365,"{""userid"":""101"",""last_use_date"":""2023-03-16"",""first_use_date"":""2021-08-25"",""n_by_id"":412,""yob"":1965,""gender"":""male"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-08-20"",""age_years"":58,""age_cat"":""51-60"",""days_since_enroll"":600.0,""?column?"":0.6866666666666666}"
023e33da-7730-4a79-a30e-8ce03ba112ea,1681370611365,"{""userid"":""1010"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":552,""yob"":1970,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":53,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":0.9468267581475128}"
df2c7b19-f498-4c05-986c-ebc686bf6b82,1681370611365,"{""userid"":""1011"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":488,""yob"":1995,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":28,""age_cat"":""21-30"",""days_since_enroll"":583.0,""?column?"":0.8370497427101201}"
dbe69b60-7f27-4849-9cac-83848c0cf70f,1681370611365,"{""userid"":""1012"",""last_use_date"":""2023-04-07"",""first_use_date"":""2021-09-07"",""n_by_id"":525,""yob"":1982,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":41,""age_cat"":""41-50"",""days_since_enroll"":583.0,""?column?"":0.9005145797598628}"
91e5c772-32bb-4485-b5e0-f39b867a6338,1681370611365,"{""userid"":""1013"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-11"",""n_by_id"":446,""yob"":1970,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":53,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":0.7650085763293311}"
1e396eb0-6012-49f6-a90d-b64220bd67ed,1681370611365,"{""userid"":""1014"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":662,""yob"":1990,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":33,""age_cat"":""31-40"",""days_since_enroll"":583.0,""?column?"":1.1355060034305318}"
d94b30a1-2c84-40f6-b56f-12694d5c1463,1681370611365,"{""userid"":""1015"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-13"",""n_by_id"":597,""yob"":1970,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":53,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":1.0240137221269296}"
f63218c7-a24d-4446-b4e7-c1cd096959a4,1681370611365,"{""userid"":""1016"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":1190,""yob"":1975,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":48,""age_cat"":""41-50"",""days_since_enroll"":583.0,""?column?"":2.041166380789022}"
80fbb3c3-8ba3-4f13-92da-a9a4806c797a,1681370611365,"{""userid"":""1017"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":620,""yob"":1972,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":51,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":1.0634648370497428}"
46048b99-3f9c-4c97-b26f-58d046bb420a,1681370611365,"{""userid"":""1018"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-08"",""n_by_id"":527,""yob"":1962,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":61,""age_cat"":""61-71"",""days_since_enroll"":583.0,""?column?"":0.9039451114922813}"
886d5955-4e9f-47c2-9b76-7095544194db,1681370611365,"{""userid"":""1019"",""last_use_date"":""2023-01-02"",""first_use_date"":""2021-09-07"",""n_by_id"":47,""yob"":1965,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":58,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":0.08061749571183534}"
170a10b9-f21c-4aa4-938f-1ae959db4300,1681370611365,"{""userid"":""102"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-08-21"",""n_by_id"":310,""yob"":2003,""gender"":""male"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-08-20"",""age_years"":20,""age_cat"":""11-20"",""days_since_enroll"":600.0,""?column?"":0.5166666666666667}"
4ee2ffbe-bbf2-4586-9eb1-6be3490c3325,1681370611365,"{""userid"":""1020"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-08"",""n_by_id"":459,""yob"":1978,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":45,""age_cat"":""41-50"",""days_since_enroll"":583.0,""?column?"":0.7873070325900514}"
c4bfb1a3-fca8-445c-af2d-4fe58f0a7434,1681370611365,"{""userid"":""1021"",""last_use_date"":""2023-03-19"",""first_use_date"":""2021-09-08"",""n_by_id"":773,""yob"":1980,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":43,""age_cat"":""41-50"",""days_since_enroll"":583.0,""?column?"":1.3259005145797598}"
50687b77-2306-45ff-8c6a-01a9f1d3c906,1681370611365,"{""userid"":""1022"",""last_use_date"":""2022-12-25"",""first_use_date"":""2021-09-08"",""n_by_id"":74,""yob"":1991,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":32,""age_cat"":""31-40"",""days_since_enroll"":583.0,""?column?"":0.1269296740994854}"
7d92e585-5b22-410a-9c82-b4d3c83c317d,1681370611365,"{""userid"":""1023"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":509,""yob"":1985,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":38,""age_cat"":""31-40"",""days_since_enroll"":583.0,""?column?"":0.8730703259005146}"
1f8b7d1e-97d7-4479-8f32-a4c450cef735,1681370611365,"{""userid"":""1024"",""last_use_date"":""2023-02-17"",""first_use_date"":""2021-09-07"",""n_by_id"":244,""yob"":1980,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":43,""age_cat"":""41-50"",""days_since_enroll"":583.0,""?column?"":0.41852487135506006}"
1f66e904-6f13-4370-ad54-491ac23d9c84,1681370611365,"{""userid"":""1025"",""last_use_date"":""2023-02-15"",""first_use_date"":""2021-09-08"",""n_by_id"":75,""yob"":2002,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":21,""age_cat"":""21-30"",""days_since_enroll"":583.0,""?column?"":0.12864493996569468}"
70796f3e-3247-4dce-8ca2-a8b308c15f87,1681370611365,"{""userid"":""1026"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-08"",""n_by_id"":456,""yob"":1990,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":33,""age_cat"":""31-40"",""days_since_enroll"":583.0,""?column?"":0.7821612349914236}"
dff72822-3c37-4c0a-8112-ef78be388063,1681370611365,"{""userid"":""1027"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":535,""yob"":1984,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":39,""age_cat"":""31-40"",""days_since_enroll"":583.0,""?column?"":0.9176672384219554}"
039f3d3e-11a7-46c1-950f-6e047de8f884,1681370611365,"{""userid"":""1028"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-11"",""n_by_id"":495,""yob"":1972,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":51,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":0.8490566037735849}"
18e736a8-a67c-4038-9006-73c791dd138c,1681370611365,"{""userid"":""1029"",""last_use_date"":""2023-04-12"",""first_use_date"":""2021-09-07"",""n_by_id"":914,""yob"":1970,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":53,""age_cat"":""51-60"",""days_since_enroll"":583.0,""?column?"":1.5677530017152659}"
84d24f03-38ca-481b-8433-eabfb3b9b332,1681370611365,"{""userid"":""103"",""last_use_date"":""2023-03-17"",""first_use_date"":""2021-08-25"",""n_by_id"":436,""yob"":1992,""gender"":""male"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-08-20"",""age_years"":31,""age_cat"":""31-40"",""days_since_enroll"":600.0,""?column?"":0.7266666666666667}"
476b34d4-66a9-48e5-969d-1ea797b1cdfe,1681370611365,"{""userid"":""1030"",""last_use_date"":""2023-04-11"",""first_use_date"":""2021-09-07"",""n_by_id"":789,""yob"":2000,""gender"":""female"",""_submitted_by"":""shriindia"",""facility"":""Dundibagh"",""date_enrollment"":""2021-09-06"",""age_years"":23,""age_cat"":""21-30"",""days_since_enroll"":583.0,""?column?"":1.353344768439108}"
